"species","region","occ","model","value","metric","time"
"swi16","SWI","734","Regression","0.866759977994836","AUC","91.4439999999995"
"swi16","SWI","734","Regression","0.300096939354745","COR","91.4439999999995"
"swi16","SWI","734","Equal-sample","0.871517013195173","AUC","12.924"
"swi16","SWI","734","Equal-sample","0.296050793391563","COR","12.924"
"swi16","SWI","734","Default","0.866022831663203","AUC","10.6289999999999"
"swi16","SWI","734","Default","0.301356140129651","COR","10.6289999999999"
"swi16","SWI","734","Down-sample","0.871893022313116","AUC","2.70800000000054"
"swi16","SWI","734","Down-sample","0.30207736867371","COR","2.70800000000054"
"swi16","SWI","734","Weighted","0.862043083774903","AUC","12.3699999999999"
"swi16","SWI","734","Weighted","0.283839501311294","COR","12.3699999999999"
"swi16","SWI","734","ranger","0.858776924069018","AUC","1.2549999999992"
"swi16","SWI","734","ranger","0.277176263754424","COR","1.2549999999992"
"swi16","SWI","734","ranger-tuned","0.865756190265599","AUC","26.0460000000003"
"swi16","SWI","734","ranger-tuned","0.2948767105421","COR","26.0460000000003"
